,chart_img,caption,label,claim,explanation
6897,"https://chartfc.s3.amazonaws.com/Baltic_States_by_GDP,_area_and_population_share.jpg","Baltic States by GDP, area and population share",TRUE,The population of Lithuania exceeds the population of Latvia.,"The population of Lithuania exceeds the population of Latvia, because in the graph Lithuania have a 46% of the population of the Baltic states, meanwhile Latvia share only the 32%."
6898,https://chartfc.s3.amazonaws.com/USGS_Burtonsville_Schoharie_Creek.png,"Graph of United States Geological Survey discharge in cubic feet/sec recorded every 15 minutes on the Schoharie Creek near Burtonsville, NY, USA, during the week in August 2011 when Tropical Storm Irene passed over",FALSE,The red dots on the chart represent estimated discharge from Schoharie Creek,The red dots on the chart represent measured discharge from Schoharie Creek
6899,https://chartfc.s3.amazonaws.com/Illinois_Electricity_Generation_Sources_Pie_Chart.png,Pie chart showing how Illinois generates electricity,FALSE,The first and main source of electricity generation in Illinois is natural gas.,"On the pie chart, we can clearly see that the first source of electricity generation is nuclear."
6900,https://chartfc.s3.amazonaws.com/Line_Graph_GDP_and_Year.png,Line Graph showing India's expenditure on education as percentage of GDP throughout the years,TRUE,In 2003 the expenditure on education above 3.5%.,The blue line flow indicate the expenditure flow on education which is starting from 2003 and mentioned above 3.5%
6901,https://chartfc.s3.amazonaws.com/Line_Graph_GDP_and_Year.png,Line Graph showing India's expenditure on education as percentage of GDP throughout the years,FALSE,The maximum flow of expenditure in education during the year of 2006.,At the year of 2012 only the flow of education expenditure  at the year of 2012.
6902,https://chartfc.s3.amazonaws.com/1881_Occupational_Structure_of_Stocking_Pelham.jpg,1881 occupational structure of Stocking Pelham according to the 1881 Census of England and Wales,FALSE,The lowest amount of occupational structure in Stocking Pelham was No Specified Occupations.,"There are other smaller parts than No Specified Occupations in the chart, like Domestic Offices or Services."
6903,https://chartfc.s3.amazonaws.com/United_States_State_and_Territorial_Governors_by_Ethnicity.png,"Data compiled from Wikipedia's list of current United States governors. Created using Meta-Chart. Data includes 50 state governors, 5 territorial governors, and the Mayor of the District of Columbia, considered equivalent to a governor for these purposes.",FALSE,There were less Hispanic governors in the US than black governors. ,"Based on the pie chart for governors in the US based on race, the light blue and the light green slices for have a value of 2. This confirms that there were 2 governors each from the races Black and Asian in the US."
6904,https://chartfc.s3.amazonaws.com/Billionaries_per_age_2009.JPG,Billionaries per Age Graph,TRUE,"The chart indicates that the number of billionaires expand with age peaking in the 70-79 age group, the declines in the 80+ age group.","The chart shows that the number of billionaires steady expand from the 20-29 age group the 70-79 age group, this reaches a peak of 230 billionaires. the number of billionaires declines in the 80+ age group, that a billionaire is necessary sustained a long period of time."
6905,https://chartfc.s3.amazonaws.com/US_female_arrests_by_age.png,Arrests in the United States of females in 2014 by age. Data from UCR,FALSE,Arrests for females increase in their 30s.,The number of arrests for women actually begin to decrease after age 24.
6906,https://chartfc.s3.amazonaws.com/1881_Occupational_Structure_of_Leaveland.jpg,Occupations of Males and Females in the Division and its Registration Counties,FALSE,"Agriculture is the second largest one on the chart.
","The left side first fourth bar represent agriculture and it is the second largest one, which indicates below 25.
"
6907,https://chartfc.s3.amazonaws.com/1881_Occupational_Structure_of_Leaveland.jpg,Occupations of Males and Females in the Division and its Registration Counties,FALSE,Females dominated the Agricultural jobs in Leaveland in 1881.,In the chart Males are represented in blue color bars and females by orange bars. As regards Agriculture the chart displays only blue color bar which shows that only males dominated the agricultural jobs. So the claim is false.
6908,https://chartfc.s3.amazonaws.com/1881_Occupational_Structure_of_Leaveland.jpg,Occupations of Males and Females in the Division and its Registration Counties,FALSE,Agriculture has a higher number of people employed than Dress.,"The bar corresponding to Agriculture is much higher than the bar for dress, indicating there are more people employed in that field.  "
6909,https://chartfc.s3.amazonaws.com/Chattisham_employment_industry_2011.png,Sectors of employment for the population of Chattisham,TRUE,Chattisham has a diverse range of employment sectors.,"The chart displays the percentage of the population employed in different sectors, with no single sector accounting for more than 25% of employment."
6910,https://chartfc.s3.amazonaws.com/Net_EU_Contribution_comparison_(including_UK_rebate).PNG,"Comparison of net EU contribution between France, Germany, Italy,& UK (including Uk rebate)",FALSE,The UK’s highest contribution was in 2007.,The green line represents the UK and shows the highest contribution was in 2001.
6911,https://chartfc.s3.amazonaws.com/NukeECO.JPG,Economic input for life stages of a Fusion Reactor,FALSE,the majority of the economic input for a fusion is required during the decommissioning stage.,"the chart shows that the decommissioning stage requires the least economic  input out of all the stages, therefore, the claims is false."
6912,"https://chartfc.s3.amazonaws.com/World_Happiness_Report,_2015-_Top_30_Nations.jpg","World Happiness Report, 2015: Top 30 Nations",FALSE," the top 10 nations in the chart have a happiness score 7.5.
","The top 10 nations in the chart have a happiness score of 7.5 or high, the y-axis values."
6913,https://chartfc.s3.amazonaws.com/Resumenempresa.jpg,ABC classification,FALSE, The chart represents the frequency of occurrence for each category in the ABC classification system.," The chart does include numerical frequency data, and displays the three categories in the classification system any additional information."
6914,"https://chartfc.s3.amazonaws.com/World_Happiness_Report,_2015-_Top_30_Nations.jpg","World Happiness Report, 2015: Top 30 Nations",FALSE,Canada is generally more happy than Switzerland.,"Switzerland is the most happy country in the world, so it is actually happier than Canada."
6915,https://chartfc.s3.amazonaws.com/Sony_Mobile_sales_graph.png,Sales for Sony Mobile and formerly Sony Ericsson products as from https://en.wikipedia.org/wiki/Sony_Mobile#Sales_and_market_share,TRUE,Highest Sony Mobile units sold in the year 2007,Sony Mobile  Units sold in 2007 have longest green bar
6916,https://chartfc.s3.amazonaws.com/Signpost_poll_19_(reader_poll).png,"The results of a poll conducted between 22 July and 29 July 2012: Reader survey: how many different methods do you to keep in touch with Wikimedia Tech news?
Just the Signpost (12)
Signpost + blogs or mailing lists (3)
Signpost + blogs + mailing lists (2)
Signpost + blogs + mailing lists + more (2)",TRUE,The Signpost is the most popular way to keep up to date with Wikimedia Tech news.,"The chart shows that 12 respondents chose the Signpost as their preferred method of staying up to date with Wikimedia Tech news, while only 3 respondents chose the combination of Signpost, blogs and mailing lists, and only 2 respondents chose the combination of Signpost, blogs, mailing lists and more. This indicates that the Signpost is the most popular way to keep up to date with Wikimedia Tech news."
6917,https://chartfc.s3.amazonaws.com/Bull_put_spread_example_graph.png,Graph showing bull put spread,TRUE,The bull put spread strategy involves selling a put option with a high strike price and buying a put option with a low strike price.,"The chart shows a clear difference in the profit and loss potential of the bull put spread strategy depending on the strike prices chosen. The optimal outcome occurs when the price of the underlying asset remains between the two strike prices, in a profit."
6918,https://chartfc.s3.amazonaws.com/Oregon_Electricity_Generation_Sources_Pie_Chart.png,Pie chart showing sources of generation for Oregon.,FALSE,Oregon generates more nuclear energy than any other type of energy.,"The chart shows that there is no nuclear energy generated in Oregon,  the claim is false."
6919,https://chartfc.s3.amazonaws.com/Illinois_Electricity_Generation_Sources_Pie_Chart.png,Pie chart showing how Illinois generates electricity,TRUE,There are five main sources of electricity generation in Illinois in 2016.,"On the pie chart, we can see that there are 5 sources listed: nuclear, natural gas, coal, wind and other."
6920,https://chartfc.s3.amazonaws.com/Exergonic.jpg,plot of exergonic reaction,TRUE,Free energy is greatest at the transition state.,The maximum of the line is at the top of the graph where the transition state label is.
6921,https://chartfc.s3.amazonaws.com/Great_Moulton_Occupations_1881.png,Occupations in Great Moutlon according to 1881 cencus data,FALSE,Agricultural jobs were dominated by females in Great Moulton in 1881.,"Blue color line indicates ""males"" and the same is the longer than the brown line representing ""females"" as regards Agricultural jobs. So the claim is false."
6922,https://chartfc.s3.amazonaws.com/Great_Moulton_Occupations_1881.png,Occupations in Great Moutlon according to 1881 cencus data,FALSE,Male is more worked than females under No specified occupation in the chart.,"Orange denotes females, they are more worker in the No specified occupation of chart."
